发布时间,来源,标题,状态,答复部门,类型,链接
2016-06-06,咨询问题,咨询医疗和养老保险,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5291.html
2016-06-05,咨询问题,请问东风区机务社区（铁路三角线）何时动迁？传言异地安置江山村是否属实？,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5287.html
2016-06-05,咨询问题,请问当初房地产开发商代收的有限电视初装费合理吗？,已回复,物价监督管理局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5283.html
2016-06-03,咨询问题,咨询新农合怎么取消,已回复,卫生和计划生育委员会,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5279.html
2016-06-03,咨询问题,咨询灵活就业养老保险可以补交吗,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5276.html
2016-06-02,咨询问题,咨询认证指纹信息的工作什么时候截止,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5266.html
2016-06-01,咨询问题,关于棚户区改造房屋征收货币化可以不选择货币安置么,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5259.html
2016-05-31,咨询问题,距离按手印已过去半年，结果网上依然查不到社保卡信息。,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5256.html
2016-05-31,咨询问题,关于男职工护理假延长是否执行,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5253.html
2016-05-30,咨询问题,咨询佳木斯楼房动迁补偿政策,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5245.html
2016-05-30,咨询问题,市政府在暑期是否有大学生实习岗位,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5243.html
2016-05-29,咨询问题,咨询结核医院西面的平房何时拆迁,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5242.html
2016-05-29,咨询问题,咨询关于停发退休工资问题,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5241.html
2016-05-28,咨询问题,咨询超过60周岁能办养老,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5239.html
2016-05-28,咨询问题,关于动迁问题,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5236.html
2016-05-24,咨询问题,咨询何时安装路灯,已回复,城市管理行政执法局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5222.html
2016-05-24,咨询问题,咨询退休职工异地如何认证,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5221.html
2016-05-23,咨询问题,咨询单位不给交社保（再问）,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5190.html
2016-05-23,咨询问题,咨询医保和社保,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5189.html
2016-06-14,咨询问题,咨询佳木斯可提供叫车服务的出租车公司电话是多少,已回复,交通运输局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5327.html
2016-05-31,咨询问题,咨询退伍老兵的家庭优待金,已回复,财政局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5258.html
2016-05-31,咨询问题,农村人员可否参加灵活就业养老保险,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5257.html
2016-05-23,咨询问题,咨询万象组团何时办房照,已回复,房屋交易与产权管理中心,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5188.html
2016-05-23,咨询问题,咨询驾驶证换证,已回复,交警支队,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5186.html
2016-05-20,咨询问题,咨询车辆交易更名,已回复,交警支队,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5170.html
2016-05-20,咨询问题,咨询农村低保,已回复,民政局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5168.html
2016-05-20,咨询问题,咨询拆迁问题,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5167.html
2016-05-20,咨询问题,咨询身份证丢失补办问题,已回复,公安局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5164.html
2016-05-19,咨询问题,咨询身份证办理,已回复,公安局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5156.html
2016-05-18,咨询问题,2016年-2017年 学前班及小学划分片区问题,已回复,教育局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5153.html
2016-05-18,咨询问题,问一下领导，糖厂拐坝楼后面的平方什么时候能动迁？,已回复,郊区,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5151.html
2016-05-17,咨询问题,咨询外地已出社保卡怎么办,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5145.html
2016-05-17,咨询问题,关于平房何时动迁问题,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5144.html
2016-05-16,咨询问题,咨询二手房过户老人不能走动如何代办,已回复,房屋交易与产权管理中心,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5140.html
2016-05-16,咨询问题,咨询退休金4月份的为什么没开,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5137.html
2016-05-15,咨询问题,咨询户口问题,已回复,公安局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5128.html
2016-05-14,咨询问题,咨询二手房买卖资金监管是自愿还是强制,已回复,房屋交易与产权管理中心,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5126.html
2016-05-13,咨询问题,咨询模范拆迁有规划么,已回复,城乡规划局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5125.html
2016-05-12,咨询问题,网上“档案查询”,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5120.html
2016-05-06,咨询问题,咨询全市有多少正规开锁公司,已回复,公安局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5089.html
2016-05-06,咨询问题,咨询如何处理此类行为,已回复,交警支队,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5082.html
2016-05-05,咨询问题,咨询什么时候做外墙保温,已回复,向阳区,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5078.html
2016-05-05,咨询问题,关于男职工护理假（产假）新政策的实施问题,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5077.html
2016-05-05,咨询问题,光复路一中三校区西侧的党校家属楼楼体存在安全隐患,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5076.html
2016-05-05,咨询问题,请问外墙保温的惠民工程何时能给保升小区做谢谢,已回复,前进区,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5075.html
2016-05-04,咨询问题,咨询优待金发放问题,已回复,民政局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5067.html
2016-05-04,咨询问题,咨询我的户口如何能够迁回,已回复,公安局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5064.html
2016-05-03,咨询问题,咨询一下鹤大立交桥下面的思邈街什么时候能修,已回复,城乡建设局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5062.html
2016-05-03,咨询问题,咨询深圳社保转回佳木斯怎么办,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5059.html
2016-04-27,咨询问题,咨询佳木斯市东风区红力村是否动迁,已回复,东风区,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5034.html
2016-04-27,咨询问题,咨询新民村何时拆迁,已回复,东风区,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5033.html
2016-04-27,咨询问题,咨询佳木斯向阳区和平村什么时候动迁,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5031.html
2016-04-26,咨询问题,咨询市公安局南侧平房什么时候能动迁,已回复,郊区,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5028.html
2016-04-26,咨询问题,咨询优待金问题,已回复,民政局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5027.html
2016-04-26,咨询问题,咨询现在能不能办理单身证明手续,已回复,民政局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5026.html
2016-04-25,咨询问题,咨询友谊路佳纺西区社区今年2016年能动迁,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5024.html
2016-04-25,咨询问题,咨询佳木斯车辆牌照办理,已回复,交警支队,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5022.html
2016-04-24,咨询问题,结婚登记咨询,已回复,民政局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5021.html
2016-04-24,咨询问题,咨询房屋赠与的相关手续和需要缴纳的税,已回复,房屋交易与产权管理中心,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5020.html
2016-04-15,咨询问题,咨询拆迁问题,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/4986.html
2016-04-14,咨询问题,咨询旅店特种行业执照现在用年检吗，想更名去哪里,已回复,公安局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/4981.html
2016-04-13,咨询问题,咨询关于棚改项目,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/4978.html
2016-04-13,咨询问题,咨询棚户区改造,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/4970.html
2016-04-13,咨询问题,咨询向阳区如意珠宝金行到中心医院是否今年动迁,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/4968.html
2016-04-12,咨询问题,请问，万达三期对面，联盟路以南那片空地，将来的规划是什么？,已回复,城乡规划局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/4967.html
2016-04-12,咨询问题,咨询棚户区改造,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/4966.html
2016-04-11,咨询问题,咨询计生证明怎么开,已回复,卫生和计划生育委员会,咨询问题,http://www.jms.gov.cn/html/zmhd/content/4963.html
2016-04-10,咨询问题,咨询关于干部身份确认的问题,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/4957.html
2016-04-09,咨询问题,咨询公安部139号令的问题,已回复,交警支队,咨询问题,http://www.jms.gov.cn/html/zmhd/content/4954.html
2016-05-12,咨询问题,咨询修道占地问题,已回复,郊区,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5119.html
2016-05-11,咨询问题,查询医疗卡办理问题,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5118.html
2016-05-11,咨询问题,咨询中高考台胞子女加分怎么办理,已回复,教育局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5117.html
2016-05-11,咨询问题,反映光复路一中三校区西侧党校家属楼外墙保温问题,已回复,城乡建设局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5116.html
2016-05-11,咨询问题,五一村七队村道路和华南路口至五一七队的路灯建设,已回复,城市管理行政执法局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5115.html
2016-05-11,咨询问题,咨询医师资格证问题,已回复,卫生和计划生育委员会,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5114.html
2016-05-11,咨询问题,咨询患有精神类疾病的职工，单位能随意解除劳动关系么,已回复,人力资源和社会保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5113.html
2016-05-11,咨询问题,咨询如何补办退休证,已回复,教育局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5111.html
2016-05-10,咨询问题,咨询房地产营改增后,已回复,税务局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5103.html
2016-05-10,咨询问题,咨询房地产企业营改增后发票,已回复,税务局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5102.html
2016-05-03,咨询问题,咨询德祥10号楼（佳西10号楼）能否动迁；能否改造,已回复,向阳区,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5057.html
2016-05-01,咨询问题,咨询木材厂消防队南的平房何时动迁,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5051.html
2016-04-30,咨询问题,咨询长青乡政府路南几个平房什么时候能动迁,已回复,郊区,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5050.html
2016-04-30,咨询问题,咨询一下烟草专卖零售许可证（个体）到期了，去哪个部门办理延续手续？,已回复,烟草专卖局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5048.html
2016-04-29,咨询问题,请问外墙保温的惠民工程何时能给保升小区做？谢谢,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5047.html
2016-04-29,咨询问题,咨询友谊路佳纺西区社区今年2016年是否规划棚户区改造,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5046.html
2016-04-28,咨询问题,咨询今年可否有公交线路的规划,已回复,公交办,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5042.html
2016-04-28,咨询问题,咨询新公交规划何时能公之于众,已回复,公交办,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5041.html
2016-04-28,咨询问题,咨询保卫路东保升AB小区今年能给做惠民工程外墙保温吗,已回复,城乡建设局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5040.html
2016-04-20,咨询问题,咨询造纸厂花窖平房什么时候动迁,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5014.html
2016-04-20,咨询问题,咨询佳木斯的电动四轮汽车能否上路,已回复,交通运输局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5013.html
2016-04-20,咨询问题,咨询佳木斯北松桦小区好几年了，什么时候能办房照,已回复,房屋交易与产权管理中心,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5012.html
2016-04-20,咨询问题,咨询2016年棚改计划是多少前进区有几个地块,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5009.html
2016-04-19,咨询问题,咨询常青花园房照问题,已回复,房屋交易与产权管理中心,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5007.html
2016-04-19,咨询问题,咨询棚户区改造问题,已回复,住房保障局,咨询问题,http://www.jms.gov.cn/html/zmhd/content/5005.html
2016-04-17,咨询问题,咨询郊区政府的工作人员有个很严肃的事情请你们核实,已回复,郊区,咨询问题,http://www.jms.gov.cn/html/zmhd/content/4998.html
